"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"8GNPNCZP","conferencePaper","2013","Mehri, M.; Heroux, P.; Gomez-Kramer, P.; Boucher, A.; Mullot, R.; Raytheon BBN Technologies; ABBYY; VisionObjects; Google; HITACHI","A Pixel Labeling Approach for Historical Digitized Books","Proc. Int. Conf. Doc. Anal. Recognit.","15205363 (ISSN)","","10.1109/ICDAR.2013.167","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84889588853&doi=10.1109%2fICDAR.2013.167&partnerID=40&md5=7f0fa5416d9c0dbafb2cc28b47468f60","In the context of historical collection conservation and worldwide diffusion, this paper presents an automatic approach of historical book page layout segmentation. In this article, we propose to search the homogeneous regions from the content of historical digitized books with little a priori knowledge by extracting and analyzing texture features. The novelty of this work lies in the unsupervised clustering of the extracted texture descriptors to find homogeneous regions, i.e. graphic and textual regions, by performing the clustering approach on an entire book instead of processing each page individually. We propose firstly to characterize the content of an entire book by extracting the texture information of each page, as our goal is to compare and index the content of digitized books. The extraction of texture features, computed without any hypothesis on the document structure, is based on two non-parametric tools: the autocorrelation function and multiresolution analysis. Secondly, we perform an unsupervised clustering approach on the extracted features in order to classify automatically the homogeneous regions of book pages. The clustering results are assessed by internal and external accuracy measures. The overall results are quite satisfying. Such analysis would help to construct a computer-aided categorization tool of pages. © 2013 IEEE.","2013","2022-11-04 11:53:46","2023-09-01 16:58:16","2013-08-25","817-821","","","","","","","","","","","","Washington, DC","English","","","Scopus","","","","Journal Abbreviation: Proc. Int. Conf. Doc. Anal. Recognit.","","","","autocorrelation; Autocorrelation; Cluster analysis; Clustering accuracy; clustering accuracy metrics; Clustering algorithms; Computer aided analysis; consensus clustering; Consensus clustering; HEMDIG - SCOPUS; HEMDIG - WOS; Historical books; homogeneity; multiresolution; Multiresolution; pixel labeling; Pixel labeling; Pixels; SCOPUS; texture; TEXTURE; Textures; Tools","","","","","Raytheon BBN Technologies; ABBYY; VisionObjects; Google; HITACHI","","","","","","","","","","","","","","","","","","","","","","","","","","","12th International Conference on Document Analysis and Recognition, ICDAR 2013","","","","","","","","","","","","","","",""
"WJ3KBXRR","conferencePaper","2015","Komatsu, Y.; Hamada, K.; Nukaga, N.; Kagehiro, T.; Ueda, Y.; Matsubara, E.; Jinno, N.","Area detection technology for air conditioner","Annu. Conf. Soc. Instr. Control Eng. Japan, SICE","9784907764487 (ISBN)","","10.1109/SICE.2015.7285402","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960158187&doi=10.1109%2fSICE.2015.7285402&partnerID=40&md5=6228e69bab9578dd02804f70f8a46e82","We developed room layout detection technology for air conditioners. This technology uses an image camera that is equipped with the air conditioners. The technology controls the direction of the wind and their air capacity. It has been installed in commercial products as a 'layout search.'. © 2015 The Society of Instrument and Control Engineers-SICE.","2015","2022-11-04 11:53:42","2023-09-01 16:57:59","2015-07-28","1094-1100","","","","","","","","","","","Institute of Electrical and Electronics Engineers Inc.","","English","","","Scopus","","","","Journal Abbreviation: Annu. Conf. Soc. Instr. Control Eng. Japan, SICE","","","","Air capacity; Air conditioner; Air conditioning; Area detection; Camera; Cameras; Commercial products; Detection technology; Domestic appliances; HEMDIG - SCOPUS; HEMDIG - WOS; Layout recognition; Partition recognition; SCOPUS; Technology use","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54th Annual Conference of the Society of Instrument and Control Engineers of Japan, SICE 2015","","","","","","","","","","","","","","",""
"T3SDL2Z3","journalArticle","2015","Lou, Z.; Gevers, T.; Hu, N.","Extracting 3D Layout From a Single Image Using Global Image Structures","IEEE Transactions on Image Processing","","10577149 (ISSN)","10.1109/TIP.2015.2431443","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84933056746&doi=10.1109%2fTIP.2015.2431443&partnerID=40&md5=f6fe8de073fdd311dd6584ddc9f0d0db","Extracting the pixel-level 3D layout from a single image is important for different applications, such as object localization, image, and video categorization. Traditionally, the 3D layout is derived by solving a pixel-level classification problem. However, the image-level 3D structure can be very beneficial for extracting pixel-level 3D layout since it implies the way how pixels in the image are organized. In this paper, we propose an approach that first predicts the global image structure, and then we use the global structure for fine-grained pixel-level 3D layout extraction. In particular, image features are extracted based on multiple layout templates. We then learn a discriminative model for classifying the global layout at the image-level. Using latent variables, we implicitly model the sublevel semantics of the image, which enrich the expressiveness of our model. After the image-level structure is obtained, it is used as the prior knowledge to infer pixel-wise 3D layout. Experiments show that the results of our model outperform the state-of-the-art methods by 11.7% for 3D structure classification. Moreover, we show that employing the 3D structure prior information yields accurate 3D scene layout segmentation. © 1992-2012 IEEE.","2015","2022-11-04 11:53:41","2023-09-01 16:57:57","","3098-3108","","10","24","","IEEE Trans Image Process","","","","","","","","English","","","Scopus","","","","Publisher: Institute of Electrical and Electronics Engineers Inc.","","","","3D layout; 3D layouts; Discriminative models; GRADIENTS; HEMDIG - SCOPUS; HEMDIG - WOS; Image analysis; Image processing; Image Structures; Object localization; Pixels; Prior information; SCENE; SCOPUS; Semantics; Stage classification; State-of-the-art methods; structural SVM; Structural SVM; Three dimensional computer graphics; Video categorization","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DIBKYTRM","journalArticle","2014","Chherawala, Y.; Cheriet, M.","Arabic word descriptor for handwritten word indexing and lexicon reduction","Pattern Recognition","","00313203 (ISSN)","10.1016/j.patcog.2014.04.025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902372575&doi=10.1016%2fj.patcog.2014.04.025&partnerID=40&md5=98d011fd3855a5eb8f7b1fffe9394281","Word recognition systems use a lexicon to guide the recognition process in order to improve the recognition rate. However, as the lexicon grows, the computation time increases. In this paper, we present the Arabic word descriptor (AWD) for Arabic word shape indexing and lexicon reduction in handwritten documents. It is formed in two stages. First, the structural descriptor (SD) is computed for each connected component (CC) of the word image. It describes the CC shape using the bag-of-words model, where each visual word represents a different local shape structure, extracted from the image with filters of different patterns and scales. Then, the AWD is formed by sorting and normalizing the SDs. This emphasizes the symbolic features of Arabic words, such as subwords and diacritics, without performing layout segmentation. In the context of lexicon reduction, the AWD is used to index a reference database. Given a query image, the reduced lexicon is obtained from the labels of the first entries in the indexed database. This framework has been tested on Arabic word databases. It has a low computational overhead, while providing a compact descriptor, with state-of-the-art results for lexicon reduction on the Ibn Sina and IFN/ENIT databases. © 2014 Elsevier Ltd.","2014","2022-11-04 11:53:45","2023-09-01 16:58:06","","3477-3486","","10","47","","Pattern Recogn.","","","","","","","","English","","","Scopus","","","","Publisher: Elsevier Ltd","","","","Arabic handwritten documents; Arabic word descriptor; Database systems; Descriptors; HEMDIG - SCOPUS; HEMDIG - WOS; Holistic representation; Ibn Sina database; IFN/ENIT; Indexing (of information); Information retrieval; Lexicon reduction; Lexicon reductions; Query processing; RECOGNITION; SCOPUS; Shape indexing; Vocabulary control","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YUXJWAU5","conferencePaper","2017","Zhu, W.; Chen, Q.; Wei, C.; Li, Z.","A segmentation algorithm based on image projection for complex text layout","AIP Conf. Proc.","0094243X (ISSN); 9780735415683 (ISBN)","","10.1063/1.5005199","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031097249&doi=10.1063%2f1.5005199&partnerID=40&md5=79e4d70dccc9cde0902e9bdd2c8cde29","Segmentation algorithm is an important part of layout analysis, considering the efficiency advantage of the top-down approach and the particularity of the object, a breakdown of projection layout segmentation algorithm. Firstly, the algorithm will algorithm first partitions the text image, and divided into several columns, then for each column scanning projection, the text image is divided into several sub regions through multiple projection. The experimental results show that, this method inherits the projection itself and rapid calculation speed, but also can avoid the effect of arc image information page segmentation, and also can accurate segmentation of the text image layout is complex. © 2017 Author(s).","2017","2022-11-04 11:53:31","2023-09-01 16:57:32","2017-10-27","","","","1890","","","","","","","","American Institute of Physics Inc.","","English","","","Scopus","","","","Journal Abbreviation: AIP Conf. Proc.","","","","HEMDIG - SCOPUS; HEMDIG - WOS; projection; SCOPUS; Text image; Text layout segmentation; top-down breakdown","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2nd International Conference on Materials Science, Resource and Environmental Engineering, MSREE 2017","","","","","","","","","","","","","","",""
"GRTDHVBY","conferencePaper","2018","Ma, H.; Wang, Y.; Xiong, R.; et al.; Guangdong University of Technology; Guangzhou University; IEEE; IEEE Robotics and Automation Society (RAS); Shenzhen Han's Robot Co., Ltd.","From Time to Space: Automatic Annotation of Unmarked Traffic Scene Based on Trajectory Data","IEEE Int. Conf. Robot. Biomimetics, ROBIO","9781728103761 (ISBN)","","10.1109/ROBIO.2018.8665110","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064140224&doi=10.1109%2fROBIO.2018.8665110&partnerID=40&md5=61c385ca89ac80d162d6ac953a7ea228","Research on autonomous driving is requiring more affordance information from the environment, which can be efficiently used by the subject vehicle. Road layout parsing is fundamentally important to this, and has attracted deserved attention on the urban road net where traffic signs are well established. However, for the unmarked traffic scenes, like campus and residence community, the large variation on individual surroundings leads to a reduced attention on public research and a lack of both available dataset and generic methods. To explore this issue, we present a novel automatic annotation method to analyze road semantics, which regards the prior trajectories of a vehicle as multi-dimensional space series and extends the traditional time series methods to the space domain to process the data. In order to achieve this, we first propose Incremental Dynamic Space Warping (IDSW) to synchronize space series and extract statistical road feature, then a Bayesian nonparametric method based on the Hierarchical Dirichlet Process-Hidden Markov Model (HDP-HMM) is introduced to generate road semantic sections without explicitly specifying the number of class. Experiment results demonstrate the proposed method can produce road semantics in different level and annotate not only the physical road position but also the vision observations: based on the extracted road modes, the method can annotate corresponding vision image with a positive class label and a rough distance to the road intersection. © 2018 IEEE.","2018","2022-11-04 11:53:30","2023-09-01 16:57:27","2018-12-12","1177-1182","","","","","","","","","","","Institute of Electrical and Electronics Engineers Inc.","","English","","","Scopus","","","","Journal Abbreviation: IEEE Int. Conf. Robot. Biomimetics, ROBIO","","","","Automatic annotation; Autonomous driving; Autonomous vehicles; Biomimetics; DRIVING BEHAVIOR; HEMDIG - SCOPUS; HEMDIG - WOS; Hidden Markov models; Hierarchical dirichlet process hidden markov model (HDP HMM); Large dataset; Multi-dimensional space; Nonparametric methods; Number of class; PREDICTION; Road intersections; Roads and streets; Robotics; SCOPUS; Semantics; Time series method; Traffic signs","","","","","et al.; Guangdong University of Technology; Guangzhou University; IEEE; IEEE Robotics and Automation Society (RAS); Shenzhen Han's Robot Co., Ltd.","","","","","","","","","","","","","","","","","","","","","","","","","","","2018 IEEE International Conference on Robotics and Biomimetics, ROBIO 2018","","","","","","","","","","","","","","",""
"BTDWITLE","conferencePaper","2016","Sharma, D.; Chattopadhyay, C.; Harit, G.","A unified framework for semantic matching of architectural floorplans","Proc. Int. Conf. Pattern Recognit.","10514651 (ISSN); 9781509048472 (ISBN)","","10.1109/ICPR.2016.7899999","","An automatic lookup tool, which matches and retrieves similar floorplans from a large repository of digitized architectural floorplans can prove to be of immense help for the architects while designing new projects. In this paper, we have proposed a framework for the matching and retrieval of similar architectural floorplans under the query by example paradigm. We propose a room layout segmentation and adjacent room detection algorithm to represent layouts as an undirected graph. We have also proposed a novel graph spectral embedding feature to uniquely represent the layout of the architectural floorplan. This helps in effective and efficient matching of the room layouts. Room semantics in terms of both the room structures and room decor is used to retrieve similar floorplans from the repository. To match the semantic similarity between a pair of floorplans, we have proposed a two stage matching technique. We have validated the effectiveness of our proposed framework by performing experiments on publicly available floorplan dataset and achieved high retrieval accuracy. © 2016 IEEE.","2016","2022-11-04 11:53:38","2023-09-01 16:57:38","2016-12-04","2422-2427","","","0","","","","","","","","Institute of Electrical and Electronics Engineers Inc.","","English","","","Scopus","","","","Journal Abbreviation: Proc. Int. Conf. Pattern Recognit.","","","","Detection algorithm; Graph spectral; HEMDIG - SCOPUS; HEMDIG - WOS; ISOMORPHISM; Pattern recognition; Query-by example; RECOGNITION; Retrieval accuracy; SCOPUS; Semantic matching; Semantic similarity; Semantics; Undirected graph; Unified framework","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23rd International Conference on Pattern Recognition, ICPR 2016","","","","","","","","","","","","","","",""
"TG5VQ75D","conferencePaper","2016","Corbelli, A.; Baraldi, L.; Grana, C.; Cucchiara, R.","Historical document digitization through layout analysis and deep content classification","Proc. Int. Conf. Pattern Recognit.","10514651 (ISSN); 9781509048472 (ISBN)","","10.1109/ICPR.2016.7900272","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019108141&doi=10.1109%2fICPR.2016.7900272&partnerID=40&md5=b82347e3a1e032e014b5a885733962de","Document layout segmentation and recognition is an important task in the creation of digitized documents collections, especially when dealing with historical documents. This paper presents an hybrid approach to layout segmentation as well as a strategy to classify document regions, which is applied to the process of digitization of an historical encyclopedia. Our layout analysis method merges a classic top-down approach and a bottom-up classification process based on local geometrical features, while regions are classified by means of features extracted from a Convolutional Neural Network merged in a Random Forest classifier. Experiments are conducted on the first volume of the 'Enciclopedia Treccani', a large dataset containing 999 manually annotated pages from the historical Italian encyclopedia. © 2016 IEEE.","2016","2022-11-04 11:53:37","2023-09-01 16:57:52","2016-12-04","4077-4082","","","0","","","","","","","","Institute of Electrical and Electronics Engineers Inc.","","English","","","Scopus","","","","Journal Abbreviation: Proc. Int. Conf. Pattern Recognit.","","","","Classification process; Content classification; Convolutional neural network; Decision trees; Document layouts; Geometrical features; HEMDIG - SCOPUS; HEMDIG - WOS; Historical documents; History; IMAGE CLASSIFICATION; Information retrieval systems; Neural networks; Pattern recognition; PERFORMANCE EVALUATION; Random forest classifier; SCOPUS; SEGMENTATION; Top down approaches","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23rd International Conference on Pattern Recognition, ICPR 2016","","","","","","","","","","","","","","",""
"EQGHMIG9","conferencePaper","2016","Cote, M.; Albu, A.B.","Layered ground truth: Conveying structural and statistical information for document image analysis and evaluation","Proc. Int. Conf. Pattern Recognit.","10514651 (ISSN); 9781509048472 (ISBN)","","10.1109/ICPR.2016.7900137","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019160635&doi=10.1109%2fICPR.2016.7900137&partnerID=40&md5=548726d07d4e9e14000e49c61ab1eb05","This paper addresses the problem of semantic overlap across document objects in the context of ground truth representation for document layout analysis. Document object categories often share primitives from a low-level perspective (e.g. regions inside bars in a bar chart resemble background), making it difficult to evaluate document layout segmentation methods based on pixel classification, as most datasets and ground truth models focus on document objects. We propose a novel ground truth model that utilizes structural and statistical pattern recognition concepts. Statistical pixel-based data derived from low-level elemental patterns are layered onto high-level structural object-based data. We also present evaluation metrics that take advantage of the layered ground truth model, allowing a contextual evaluation of pixel classification algorithms. We apply the proposed model to two recent pixel classification approaches, evaluated on business document images that exhibit a challenging mixture of textual, graphical, and pictorial elements through varied layouts. The proposed model allows to obtain very detailed, comprehensive, and intuitive information on the strengths and limitations of the evaluated approaches that would be impossible to obtain through other models. © 2016 IEEE.","2016","2022-11-04 11:53:36","2023-09-01 16:57:51","2016-12-04","3258-3263","","","0","","","","","","","","Institute of Electrical and Electronics Engineers Inc.","","English","","","Scopus","","","","Journal Abbreviation: Proc. Int. Conf. Pattern Recognit.","","","","BENCHMARKING; Classification (of information); Digital image storage; document image dataset; Document image dataset; Document images; document layout analysis; Document layout analysis; ground truth; Ground truth; HEMDIG - SCOPUS; HEMDIG - WOS; Image analysis; image segmentation; Image segmentation; Information retrieval systems; LAYOUT ANALYSIS; PAGE SEGMENTATION; Pattern recognition; performance evaluation; Performance evaluation; PERFORMANCE EVALUATION; Performance evaluations; Pixels; SCOPUS; SEGMENTATION ALGORITHMS; Semantics; statistical pattern; Statistical pattern; Structural analysis; structural pattern; Structural pattern","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23rd International Conference on Pattern Recognition, ICPR 2016","","","","","","","","","","","","","","",""
"ABHZNU8M","conferencePaper","2018","Cu, V.L.; Burie, J.-C.; Ogier, J.-M.","Watermarking for security issue of handwritten documents with fully convolutional networks","Proc. Int. Conf. Front. Handwrit. Recognit., ICFHR","21676445 (ISSN); 9781538658758 (ISBN)","","10.1109/ICFHR-2018.2018.00060","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060059726&doi=10.1109%2fICFHR-2018.2018.00060&partnerID=40&md5=c713b12c2f1ed6f3b09b66712b181e21","To prevent falsification of handwriting document images, the methods of forensic document examination are widely used to determine the origin and authenticity of a given document. In this paper, we propose an effective approach for security issue of handwriting documents in spatial domain by making use of watermarking technique. To begin with, the handwritten document is pre-processed by replacing gray level values holding high intensity with the mean value of document content. The document is then transformed into standard form to minimize geometric distortion. Next, fully convolutional networks (FCN) is leveraged to detect document's watermarking regions used for hiding secret information wherein an approach of FCN for document layout segmentation is adjusted to solve the problem of watermarking region detection. Lastly, the data hiding process is conducted by dividing gray level values of each connected object situated within watermarking regions into two sets for carrying one watermark bit. The experiments are performed on various handwritten documents, and our approach achieves high performance regarding such properties as imperceptibility and robustness against distortions caused by JPEG compression, geometric transformation and print-and-scan process. © 2018 IEEE.","2018","2022-11-04 11:53:29","2023-09-01 16:57:30","2018-08-05","303-308","","","2018-August","","","","","","","","Institute of Electrical and Electronics Engineers Inc.","","English","","","Scopus","","","","Journal Abbreviation: Proc. Int. Conf. Front. Handwrit. Recognit., ICFHR","","","","Character recognition; Convolution; Convolutional networks; Digital watermarking; document analysis; Document analysis; Document examinations; FCN; Geometric transformations; Handwriting documents; Handwritten document; handwritten document security; HEMDIG - SCOPUS; HEMDIG - WOS; Image compression; Mathematical transformations; Network security; Print and scan process; SCOPUS; watermarking; Watermarking; Watermarking algorithms; watermarking regions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16th International Conference on Frontiers in Handwriting Recognition, ICFHR 2018","","","","","","","","","","","","","","",""
"3LBQ9T9P","conferencePaper","2019","Xu, W.; Feng, L.; Rajendran, J.J.V.; Hu, J.; ACM SIGDA; Cadence Design Systems, Inc.; CEDA; EIC; IEEE CAS; IPSJ","Layout recognition attacks on split manufacturing","Proc Asia South Pac Des Autom Conf","9781450360074 (ISBN)","","10.1145/3287624.3287698","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061118278&doi=10.1145%2f3287624.3287698&partnerID=40&md5=29af44051974fad487d442a8cee4505c","One technique to prevent attacks from an untrusted foundry is split manufacturing, where only a part of the layout is sent to the untrusted high-end foundry, and the rest is manufactured at a trusted low-end foundry. The untrusted foundry has front-end-of-line (FEOL) layout and the original circuit netlist and attempts to identify critical components on the layout for Trojan insertion. Although defense methods for this scenario have been developed, the corresponding attack technique is not well explored. For instance, Boolean satisfiability (SAT) based bijective mapping attack is mentioned without detailed research. Hence, the defense methods are mostly evaluated with the k-security metric without actual attacks. We provide the first systematic study, to the best of our knowledge, on attack techniques in this scenario. Besides of implementing SAT-based bijective mapping attack, we develop a new attack technique based on structural pattern matching. Experimental comparison with bijective mapping attack shows that the new attack technique achieves about the same success rate with much faster speed for cases without the k-security defense, and has a much better success rate at the same runtime for cases with k-security defense. The results offer an alternative and practical interpretation for k-security in split manufacturing. © 2019 Association for Computing Machinery.","2019","2022-11-04 11:53:23","2023-09-01 16:56:47","2019-01-21","45-50","","","","","","","","","","","Institute of Electrical and Electronics Engineers Inc.","","English","","","Scopus","","","","Journal Abbreviation: Proc Asia South Pac Des Autom Conf","","","","Bijective mapping; Boolean satisfiability; Computer aided design; Critical component; Experimental comparison; Foundries; Front end of lines; Hardware security; HEMDIG - SCOPUS; HEMDIG - WOS; layout recognition attack; Layout recognition attack; Malware; Manufacture; Mapping; Network security; Pattern matching; Recognition attacks; SCOPUS; Security metrices; split manufacturing; Split manufacturing; Structural pattern matching","","","","","ACM SIGDA; Cadence Design Systems, Inc.; CEDA; EIC; IEEE CAS; IPSJ","","","","","","","","","","","","","","","","","","","","","","","","","","","24th Asia and South Pacific Design Automation Conference, ASPDAC 2019","","","","","","","","","","","","","","",""
"MKUDCI4F","journalArticle","2019","Park, J.W.; Shin, M.; Kim, D.Y.","An Extended Agent Communication Framework for Rapid Reconfiguration of Distributed Manufacturing Systems","IEEE Transactions on Industrial Informatics","","15513203 (ISSN)","10.1109/TII.2018.2883409","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057893926&doi=10.1109%2fTII.2018.2883409&partnerID=40&md5=c636e384d6fb5c2ac5c10d953ec8ae0c","For proactive responses to customer requirements and rapidly advancing technologies, current manufacturing systems are required to be increasingly adaptable and reconfigurable. We present a communication framework between the coordinator, workstation agents, and executors to facilitate the reconfiguration process of manufacturing systems. The message structure of interagent information exchange is extended for the initiation, self-layout recognition, and control program update phases of reconfiguration. To provide more autonomy to a manufacturing system and to synchronize the updated shop floor condition, a self-layout recognition mechanism was developed based on infrared communication that enables each workstation to identify directly linked workstations and share the identified information with other shop floor entities for automatic layout change detection. Furthermore, we propose a message-based reprogramming approach to quickly update, insert, or delete command lines in the existing control program for a specific device in a workstation. We demonstrate a reconfiguration process via the communication framework in a factory testbed consisting of nine main workstations in a laboratory environment. © 2018 IEEE.","2019","2022-11-04 11:53:22","2023-09-01 16:57:04","","3845-3855","","7","15","","IEEE Trans. Ind. Inf.","","","","","","","","English","","","Scopus","","","","Publisher: IEEE Computer Society","","","","ADACOR; Agent communication; Agent communications; Communication framework; Computer aided manufacturing; Computer workstations; DESIGN; Distributed manufacturing systems; Floors; HEMDIG - SCOPUS; HEMDIG - WOS; HOLONIC ARCHITECTURE; IEC 61499; IEC standards; Information dissemination; Manufacture; Network protocols; Rapidly advancing technology; Reconfigurable manufacturing system; reconfigurable manufacturing system (RMS); Reconfiguration process; SCOPUS; self-layout recognition","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LWXF8F7G","journalArticle","2020","Ma, L.; Long, C.; Duan, L.; Zhang, X.; Li, Y.; Zhao, Q.","Segmentation and Recognition for Historical Tibetan Document Images","IEEE Access","","21693536 (ISSN)","10.1109/ACCESS.2020.2975023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082514305&doi=10.1109%2fACCESS.2020.2975023&partnerID=40&md5=e368df6705e144eff817b559dae4c422","As a shining pearl in traditional Tibetan culture, historical Tibetan documents have received extensive attention from historians, linguists and Buddhist scholars. These documents are converted into digital form using Tibetan document segmentation and recognition methods. The document digitization is of great significance for the research, protection and inheritance of Tibetan history. This paper proposes an overall segmentation and recognition framework for historical Tibetan document images. Firstly, the historical Tibetan document image is preprocessed to correct imbalanced illumination, tilt and noises, and is further transformed into the binarized image. Secondly, we propose a layout segmentation method based on block projection to segment Tibetan document images into texts, lines and frames. Thirdly, in order to solve the problems of touching strokes between text-lines and curvilinear text-lines, we present a text-line segmentation method based on graph model for historical Tibetan text-line segmentation. Lastly, we present a touching segmentation method to segment touching Tibetan character string, and then recognize Tibetan characters. Experimental results show our proposed methods on layout segmentation, text-line segmentation and touching character string segmentation, achieve the satisfactory performance. The proposed methods can also be applied to other fonts in Tibetan font family. © 2013 IEEE.","2020","2022-11-04 11:53:20","2023-09-01 16:56:15","","52641-52651","","","8","","IEEE Access","","","","","","","","English","","","Scopus","","","","Publisher: Institute of Electrical and Electronics Engineers Inc.","","","","ALGORITHM; block projection; Character recognition; Character strings; Cultural differences; DATABASE; Document segmentation; Handwriting recognition; HANDWRITTEN; HEMDIG - SCOPUS; HEMDIG - WOS; Historical Tibetan document; History; Image recognition; Image segmentation; Layout; LAYOUT ANALYSIS; layout segmentation; Licenses; Recognition methods; SCOPUS; Segmentation methods; Text line segmentation; TEXT LINE SEGMENTATION; text-line segmentation; Tibetans; Touching character; touching character string segmentation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HRVNQHCY","conferencePaper","2019","Kiessling, B.; Tissot, R.; Stokes, P.; Ezra, D.S.B.","EScriptorium: An open source platform for historical document analysis","Int. Conf. Doc. Anal. Recog. Workshops, ICDARW","","","10.1109/ICDARW.2019.10032","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097789248&doi=10.1109%2fICDARW.2019.10032&partnerID=40&md5=7e977ada73d514fca0a6a3d9534c8eb3","We describe the new open source document analysis and annotation platform eScriptorium. It allows to upload document collections, transcribe and segment them manually or automatically with the help of the kraken OCR engine. © 2019 IEEE.","2019","2022-11-04 11:53:25","2023-09-01 16:57:11","2019-09-21","19-24","","","2019-January","","","","","","","","Institute of Electrical and Electronics Engineers Inc.","","English","","","Scopus","","","","Journal Abbreviation: Int. Conf. Doc. Anal. Recog. Workshops, ICDARW","","","","document analysis; Document analysis; Document collection; GUI; handwritten text recognition; Handwritten text recognition; HEMDIG - SCOPUS; HEMDIG - WOS; historical documents; Historical documents; layout segmentation; Layout segmentation; OCR engines; Open source platforms; Open sources; SCOPUS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2nd International Workshop on Open Services and Tools for Document Analysis, ICDAR-OST 2019 - ICDAR 2019 Workshop","","","","","","","","","","","","","","",""
"UFG4P5VX","conferencePaper","2019","Trivedi, A.; Sarvadevabhatla, R.K.","HInDoLA: A Unified Cloud-based Platform for Annotation, Visualization and Machine Learning-based Layout Analysis of Historical Manuscripts","Int. Conf. Doc. Anal. Recog. Workshops, ICDARW","","","10.1109/ICDARW.2019.10035","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85114243327&doi=10.1109%2fICDARW.2019.10035&partnerID=40&md5=6c28f20834d46bafdab474998a0ddb03","Palm-leaf manuscripts are one of the oldest medium of inscription in many Asian countries. Especially, manuscripts from the Indian subcontinent form an important part of the world's literary and cultural heritage. Despite their significance, large-scale datasets for layout parsing and targeted annotation systems do not exist. Addressing this, we propose a web-based layout annotation and analytics system. Our system, called HInDoLA, features an intuitive annotation GUI, a graphical analytics dashboard and interfaces with machine-learning based intelligent modules on the backend. HInDoLA has successfully helped us create the first ever large-scale dataset for layout parsing of Indic palm-leaf manuscripts. These manuscripts, in turn, have been used to train and deploy deep-learning based modules for fully automatic and semi-automatic instance-level layout parsing. © 2019 IEEE.","2019","2022-11-04 11:53:24","2023-09-01 16:56:59","2019-09-21","31-35","","","2019-January","","","","","","","","Institute of Electrical and Electronics Engineers Inc.","","English","","","Scopus","","","","Journal Abbreviation: Int. Conf. Doc. Anal. Recog. Workshops, ICDARW","","","","Analytics systems; Annotation systems; Cloud based platforms; Cultural heritages; Deep learning; HEMDIG - SCOPUS; HEMDIG - WOS; Historic preservation; Indian subcontinents; Intelligent modules; Large dataset; Large-scale dataset; Large-scale datasets; Learning systems; SCOPUS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2nd International Workshop on Open Services and Tools for Document Analysis, ICDAR-OST 2019 - ICDAR 2019 Workshop","","","","","","","","","","","","","","",""
